Date,Open,High,Low,Close,Volume,AVG
2015-03-26,246.369995,254.690002,243.520004,248.020004,22412560,248.15000125
2015-03-27,248.020004,250.050003,244.470001,247.210007,15543779,247.43750375
2015-03-28,247.210007,254.25,246.27999900000003,252.020004,13890988,249.9400025
2015-03-29,242.080002,248.830002,236.550003,246.789993,20963830,243.5625
2015-03-30,246.789993,248.699997,241.179993,244.149994,18515676,245.20499425
2015-03-31,244.149994,247.669998,239.570007,246.240005,16412525,244.407501
2015-04-01,246.240005,254.850006,244.25,252.600006,20354036,249.48500425
2015-04-02,252.600006,256.52999900000003,251.25999500000003,254.479996,18264452,253.71749900000003
2015-04-03,254.479996,255.240005,250.309998,252.889999,7805160,253.2299995
2015-04-04,252.889999,260.26001,250.600006,259.640015,11277271,255.8475075
2015-04-05,259.640015,261.450012,252.320007,254.970001,11857398,257.09500875
2015-04-06,254.970001,255.600006,250.149994,252.970001,11401051,253.4225005
2015-04-07,252.970001,254.25999500000003,242.570007,244.570007,25401433,248.5925025
2015-04-08,244.570007,246.220001,237.619995,243.320007,16846896,242.9325025
2015-04-09,243.320007,244.110001,231.300003,234.729996,23728422,238.36500175
2015-04-10,234.729996,240.0,233.119995,236.479996,12319489,236.08249675
2015-04-11,236.479996,237.520004,232.270004,235.850006,7814533,235.5300025
2015-04-12,235.850006,236.75,220.360001,223.589996,23982950,229.13750075
2015-04-13,223.589996,224.720001,214.270004,217.990005,25315606,220.1425015
2015-04-14,217.990005,223.559998,217.149994,222.970001,17099352,220.4174995
2015-04-15,222.970001,229.52999900000003,222.869995,227.979996,19315044,225.83749775
2015-04-16,227.979996,229.27999900000003,220.559998,222.589996,15015559,225.10249725
2015-04-17,222.589996,224.470001,220.570007,223.350006,8152434,222.7450025
2015-04-18,223.350006,226.940002,221.960007,223.020004,7984589,223.81750475
2015-04-19,223.020004,226.720001,221.580002,224.240005,10082693,223.890003
2015-04-20,224.240005,235.270004,223.289993,233.729996,15658818,229.1324995
2015-04-21,233.729996,238.399994,231.800003,233.77999900000003,18280060,234.427498
2015-04-22,233.77999900000003,236.119995,232.580002,235.399994,9982620,234.4699975
2015-04-23,235.399994,236.550003,229.059998,231.089996,16221169,233.02499774999995
2015-04-24,231.089996,232.289993,223.050003,226.139999,10015666,228.14249775
2015-04-25,226.139999,226.720001,214.139999,218.699997,22088733,221.424999
2015-04-26,218.699997,242.649994,216.600006,228.960007,27696437,226.727501
2015-04-27,228.960007,229.869995,222.02999900000003,225.809998,14896418,226.66749975
2015-04-28,225.809998,227.240005,222.25,225.419998,13743340,225.18000025
2015-04-29,225.419998,240.00999500000003,224.679993,235.770004,26242196,231.4699975
2015-04-30,235.770004,239.419998,232.380005,233.210007,14178420,235.1950035
2015-05-01,233.210007,236.380005,231.729996,235.339996,8703582,234.165001
2015-05-02,235.339996,243.580002,233.800003,239.990005,13389153,238.1775015
2015-05-03,239.990005,243.199997,237.449997,238.970001,16599243,239.9025
2015-05-04,238.970001,239.610001,231.77999900000003,235.820007,18333196,236.545002
2015-05-05,235.820007,237.149994,228.240005,230.02999900000003,24127653,232.81000125
2015-05-06,230.02999900000003,240.25,228.330002,237.729996,21315971,234.08499925
2015-05-07,237.729996,247.00999500000003,235.770004,243.740005,21226000,241.0625
2015-05-08,243.740005,247.869995,238.520004,241.399994,15281109,242.8824995
2015-05-09,241.399994,244.820007,238.229996,239.960007,10634289,241.102501
2015-05-10,239.960007,243.949997,238.860001,241.809998,13819530,241.14500075
2015-05-11,241.809998,243.0,239.179993,241.580002,9712214,241.39249825
2015-05-12,241.580002,243.910004,234.070007,236.380005,20329395,238.9850045
2015-05-13,236.380005,239.169998,232.360001,236.899994,16833656,236.2024995
2015-05-14,236.899994,238.830002,235.52999900000003,237.199997,10932777,237.11499800000004
2015-05-15,237.199997,237.77999900000003,234.570007,236.229996,6415070,236.44499975
2015-05-16,236.229996,237.770004,235.350006,236.300003,6738302,236.41250225
2015-05-17,236.300003,237.100006,231.460007,232.639999,12516261,234.37500375
2015-05-18,232.639999,234.5,231.270004,232.020004,9550029,232.60750175
2015-05-19,232.020004,235.169998,231.470001,233.960007,11626735,233.1550025
2015-05-20,233.960007,236.649994,233.610001,235.380005,10114419,234.90000175
2015-05-21,235.380005,242.0,234.559998,240.369995,17630641,238.0774995
2015-05-22,240.369995,241.729996,238.050003,238.940002,8659651,239.772499
2015-05-23,238.940002,242.389999,237.479996,240.979996,7278251,239.94749825
2015-05-24,240.979996,241.789993,235.809998,237.410004,6301300,238.99749775000004
2015-05-25,237.410004,238.990005,235.580002,237.839996,8842430,237.45500175
2015-05-26,237.839996,238.949997,235.889999,237.289993,11445501,237.49249625
2015-05-27,237.289993,238.410004,236.229996,237.320007,8508673,237.3125
2015-05-28,237.320007,237.889999,235.130005,237.02999900000003,9241377,236.8425025
2015-05-29,237.02999900000003,237.059998,231.589996,233.220001,9738568,234.7249985
2015-05-30,233.220001,233.990005,229.130005,229.839996,9036624,231.54500175
2015-05-31,229.839996,231.75999500000003,220.970001,223.139999,19658919,226.42749775
2015-06-01,223.139999,227.440002,222.25,225.740005,13666049,224.6425015
2015-06-02,225.740005,227.860001,223.690002,225.589996,12279838,225.720001
2015-06-03,225.589996,226.710007,223.490005,224.220001,9934190,225.00250225
2015-06-04,224.220001,226.360001,222.149994,225.289993,12703848,224.50499725
2015-06-05,225.289993,225.75999500000003,223.52999900000003,224.740005,5074897,224.829998
2015-06-06,224.740005,226.360001,222.210007,223.470001,9097310,224.1950035
2015-06-07,223.470001,229.910004,222.990005,228.570007,16824026,226.23500425
2015-06-08,228.570007,231.360001,227.50999500000003,229.559998,12617632,229.25000025
2015-06-09,229.559998,230.440002,227.839996,228.789993,9556657,229.15749725
2015-06-10,228.789993,230.639999,228.539993,229.880005,8745318,229.4624975
2015-06-11,229.880005,231.580002,229.289993,230.460007,9406856,230.30250175
2015-06-12,230.460007,233.139999,229.00999500000003,232.479996,8803491,231.27249925
2015-06-13,232.479996,235.50999500000003,232.089996,233.75,7700053,233.45749675
2015-06-14,233.75,238.550003,233.289993,237.0,15006949,235.647499
2015-06-15,237.0,254.149994,235.699997,249.820007,29956654,244.1674995
2015-06-16,249.820007,258.480011,245.089996,247.380005,30652977,250.19250475
2015-06-17,247.380005,251.949997,242.460007,248.440002,19421567,247.55750275000003
2015-06-18,248.440002,250.809998,243.649994,244.130005,20914718,246.75749975
2015-06-19,244.130005,246.630005,238.699997,244.979996,12470598,243.61000075
2015-06-20,244.979996,246.02999900000003,240.940002,244.100006,6140997,244.01250075
2015-06-21,244.100006,248.600006,243.160004,247.460007,11713076,245.83000575000003
2015-06-22,247.460007,247.669998,242.320007,243.75999500000003,9432470,245.30250175
2015-06-23,243.75999500000003,244.50999500000003,239.050003,240.559998,11415709,241.96999775
2015-06-24,240.559998,243.649994,239.320007,242.559998,9791297,241.52249925
2015-06-25,242.559998,243.490005,240.139999,242.949997,9112156,242.28499975
2015-06-26,242.949997,251.570007,241.830002,250.729996,13525813,246.7700005
2015-06-27,250.729996,251.589996,246.619995,248.880005,9955671,249.454998
2015-06-28,248.880005,257.540009,247.960007,256.970001,23504772,252.8375055
2015-06-29,256.970001,268.730011,255.369995,264.119995,30621602,261.2975005
2015-06-30,264.119995,265.0,254.410004,257.619995,17316801,260.2874985
2015-07-01,257.619995,261.290009,253.089996,254.880005,11560214,256.72000125
2015-07-02,254.880005,256.709991,252.440002,255.399994,9335969,254.857498
2015-07-03,255.399994,261.079987,253.369995,260.549988,8502000,257.599991
2015-07-04,260.549988,274.140015,257.609985,270.140015,12906220,265.61000075
2015-07-05,270.140015,277.480011,266.459991,269.079987,14242625,270.790001
2015-07-06,269.079987,271.339996,263.209991,266.209991,11104556,267.45999125
2015-07-07,266.209991,273.570007,263.179993,268.640015,12157995,267.90000150000003
2015-07-08,268.640015,272.309998,265.130005,269.140015,13058350,268.80500825
2015-07-09,269.140015,297.850006,266.910004,283.619995,33254590,279.38000500000004
2015-07-10,283.619995,298.76001,282.2799990000001,291.970001,13584989,289.15750125
2015-07-11,291.970001,315.880005,291.26001,310.440002,36866127,302.3875045
2015-07-12,310.440002,310.880005,276.850006,290.350006,42741263,297.13000475
2015-07-13,290.350006,296.959991,285.170013,286.959991,17635928,289.86000025
2015-07-14,286.959991,292.920013,283.170013,283.420013,17274148,286.61750750000004
2015-07-15,283.420013,290.839996,273.27999900000003,276.589996,34155564,281.032501
2015-07-16,276.589996,280.76001,271.170013,279.619995,17217352,277.0350035
2015-07-17,279.619995,282.5299990000001,243.240005,274.049988,15358107,269.85999675000005
2015-07-18,274.049988,277.070007,271.850006,273.179993,8322466,274.0374985
2015-07-19,273.179993,278.850006,271.820007,277.679993,12900609,275.38249975
2015-07-20,277.679993,281.049988,274.190002,275.089996,13667891,277.00249475
2015-07-21,275.089996,277.390015,273.119995,276.459991,11596311,275.51499925
2015-07-22,276.459991,277.850006,274.470001,275.519989,9870635,276.07499675
2015-07-23,275.519989,289.809998,274.26001,288.369995,21095041,281.989998
2015-07-24,288.369995,291.23999,284.670013,288.73999,12024889,288.254997
2015-07-25,288.73999,293.2799990000001,286.769989,291.769989,9038050,290.1399917500001
2015-07-26,291.769989,295.790009,285.399994,293.01001,20358325,291.4925005
2015-07-27,293.01001,296.679993,291.670013,293.700012,14466428,293.765007
2015-07-28,293.700012,294.720001,286.890015,288.369995,14738216,290.92000575
2015-07-29,288.369995,289.890015,284.910004,287.019989,12888680,287.5475007500001
2015-07-30,287.019989,288.690002,280.769989,283.730011,14019071,285.05249775
2015-07-31,283.730011,284.5299990000001,276.299988,280.470001,11068826,281.25749975
2015-08-01,280.470001,282.5,275.929993,281.359985,9978638,280.06499475
2015-08-02,281.359985,285.0,278.940002,281.579987,13006246,281.7199935000001
2015-08-03,281.579987,285.660004,279.579987,284.299988,12732203,282.7799915
2015-08-04,284.299988,285.450012,280.52999900000003,281.720001,10854754,283.0
2015-08-05,281.720001,281.980011,276.459991,278.0,9319083,279.54000075
2015-08-06,278.0,279.600006,274.27999900000003,277.890015,11919665,277.442505
2015-08-07,277.890015,278.920013,257.420013,258.600006,22308123,268.20751175
2015-08-08,258.600006,266.75,258.559998,263.869995,15154749,261.94499975
2015-08-09,263.869995,266.630005,260.519989,263.299988,12873441,263.57999425
2015-08-10,263.299988,269.899994,261.440002,269.02999900000003,13681939,265.91749575
2015-08-11,269.02999900000003,271.5,263.660004,267.660004,15232934,267.96250175000006
2015-08-12,267.660004,268.390015,261.27999900000003,263.440002,14962211,265.19250500000004
2015-08-13,263.440002,267.220001,260.209991,265.02999900000003,13899139,263.97499825
2015-08-14,265.02999900000003,266.549988,259.380005,260.519989,10303301,262.86999525
2015-08-15,260.519989,261.920013,254.570007,257.119995,17880398,258.532501
2015-08-16,257.119995,259.929993,252.869995,257.130005,12378054,256.762497
2015-08-17,257.130005,257.52999900000003,245.740005,246.720001,23896056,251.7800025
2015-08-18,246.720001,247.949997,214.289993,226.0,55514712,233.73999775
2015-08-19,226.0,238.02999900000003,225.539993,234.660004,21225055,231.05749900000004
2015-08-20,234.660004,236.300003,230.479996,232.399994,13485729,233.45999925
2015-08-21,232.399994,235.070007,221.039993,229.539993,16976922,229.51249675
2015-08-22,229.539993,232.699997,224.270004,226.75,11204081,228.3149985
2015-08-23,226.75,228.429993,207.820007,211.429993,43008579,218.60749825
2015-08-24,211.429993,226.550003,196.259995,220.50999500000003,40651749,213.6874965
2015-08-25,220.50999500000003,230.690002,218.789993,224.970001,20986286,223.73999775
2015-08-26,224.970001,228.440002,222.0,222.729996,13631111,224.53499975
2015-08-27,222.729996,234.809998,219.600006,231.639999,20751420,227.19499975
2015-08-28,231.639999,233.089996,226.350006,228.5,10072201,229.89500025
2015-08-29,228.5,232.320007,225.440002,228.399994,9118089,228.66500075
2015-08-30,228.399994,231.789993,224.199997,229.470001,12521966,228.46499625
2015-08-31,229.470001,231.449997,225.75999500000003,227.179993,15206241,228.4649965
2015-09-01,227.179993,230.589996,225.570007,228.630005,13443780,227.99250025
2015-09-02,228.630005,229.619995,225.360001,226.199997,12337406,227.4524995
2015-09-03,226.199997,231.059998,225.75,230.25,14174313,228.31499875
2015-09-04,230.25,235.610001,228.289993,233.669998,11253257,231.954998
2015-09-05,233.669998,243.639999,234.740005,239.860001,15939620,237.97750075
2015-09-06,239.860001,242.660004,237.490005,239.580002,13744695,239.897503
2015-09-07,239.580002,246.380005,239.229996,243.240005,18605471,242.107502
2015-09-08,243.240005,244.339996,236.490005,237.410004,16636258,240.3700025
2015-09-09,237.410004,240.630005,234.309998,238.080002,14447606,237.60750225
2015-09-10,238.080002,241.020004,237.380005,239.899994,10992443,239.09500125
2015-09-11,239.899994,240.320007,233.320007,235.600006,10407178,237.2850035
2015-09-12,235.600006,236.160004,228.27999900000003,230.190002,11983360,232.55750275000003
2015-09-13,230.190002,232.639999,225.960007,229.910004,14070910,229.675003
2015-09-14,229.910004,242.830002,228.02999900000003,229.52999900000003,11425472,232.57500100000004
2015-09-15,229.52999900000003,230.889999,225.050003,228.600006,11866728,228.51750175
2015-09-16,228.600006,235.169998,227.949997,232.720001,12975914,231.1100005
2015-09-17,232.720001,234.690002,230.580002,232.210007,12397851,232.550003
2015-09-18,232.210007,233.350006,230.210007,231.110001,8004103,231.72000525
2015-09-19,231.110001,232.669998,229.929993,231.089996,7676869,231.199997
2015-09-20,231.089996,231.630005,225.0,226.330002,12180039,228.51250075
2015-09-21,226.330002,233.240005,224.070007,230.00999500000003,16390021,228.41250225
2015-09-22,230.00999500000003,232.199997,228.5,229.889999,10064288,230.14999775
2015-09-23,229.889999,235.839996,229.570007,233.75999500000003,16797644,232.26499925
2015-09-24,233.75999500000003,237.580002,232.699997,235.02999900000003,14510987,234.76749825
2015-09-25,235.02999900000003,235.710007,232.740005,234.300003,9449846,234.4450035
2015-09-26,234.300003,234.75,231.839996,232.5,8429802,233.34749975
2015-09-27,232.5,240.389999,232.369995,238.869995,15282768,236.03249725
2015-09-28,238.869995,240.389999,234.800003,236.710007,13637645,237.692501
2015-09-29,236.710007,237.830002,234.389999,235.929993,11946864,236.21500025
2015-09-30,235.929993,238.660004,234.699997,237.050003,12534482,236.58499925
2015-10-01,237.050003,238.449997,235.139999,236.710007,11378441,236.8375015
2015-10-02,236.710007,239.520004,236.070007,238.580002,10338780,237.720005
2015-10-03,238.580002,277.579987,237.50999500000003,238.330002,7618430,247.9999965
2015-10-04,238.330002,240.52999900000003,236.410004,240.149994,14631928,238.85499975
2015-10-05,240.149994,247.610001,239.360001,246.139999,19242190,243.31499875
2015-10-06,246.139999,247.27999900000003,241.649994,242.979996,15363142,244.512497
2015-10-07,242.979996,244.789993,241.570007,242.580002,10762328,242.9799995
2015-10-08,242.580002,244.559998,241.339996,244.039993,9897714,243.12999725
2015-10-09,244.039993,245.929993,242.889999,245.350006,9547124,244.55249775
2015-10-10,245.350006,248.25999500000003,244.470001,247.649994,10232454,246.432499
2015-10-11,247.649994,248.020004,244.649994,245.350006,9961674,246.4174995
2015-10-12,245.350006,251.190002,243.110001,248.77999900000003,18553307,247.107502
2015-10-13,248.77999900000003,255.059998,248.27999900000003,252.330002,17511356,251.11249950000004
2015-10-14,252.330002,256.76001,251.169998,254.440002,15465023,253.675003
2015-10-15,254.440002,267.269989,253.929993,262.869995,24886162,259.62749475
2015-10-16,262.869995,275.410004,261.73999,269.579987,30715446,267.39999400000005
2015-10-17,269.579987,272.440002,259.52999900000003,261.670013,13921233,265.80500025
2015-10-18,261.670013,265.950012,259.890015,263.820007,15352671,262.83251175
2015-10-19,263.820007,272.119995,262.700012,269.75,20200355,267.0975035
2015-10-20,269.75,272.170013,263.540009,267.109985,16006977,268.14250175
2015-10-21,267.109985,278.73999,266.799988,274.420013,25481882,271.767494
2015-10-22,274.420013,279.769989,273.170013,276.920013,19221822,276.070007
2015-10-23,276.920013,283.049988,277.01001,282.559998,16875626,279.88500225
2015-10-24,282.559998,295.559998,281.75,287.859985,32946170,286.93249525
2015-10-26,287.859985,287.619995,279.619995,285.149994,20794049,285.06249225
2015-10-27,285.149994,298.429993,285.089996,294.660004,31003938,290.83249675
2015-10-28,294.660004,307.459991,294.019989,303.540009,35117112,299.91999825
2015-10-29,303.540009,318.480011,300.160004,313.630005,43194878,308.95250725
2015-10-30,313.630005,334.920013,310.820007,327.119995,50796456,321.622505
2015-10-31,327.119995,333.25,304.600006,311.23999,33762428,319.05249775
2015-11-01,311.23999,324.339996,304.720001,322.950012,23427549,315.81249975
2015-11-02,322.950012,365.75,319.75,359.2799990000001,76864059,341.93250275
2015-11-03,359.2799990000001,416.779999,354.579987,396.48999,163481625,381.78249375
2015-11-04,396.48999,492.799988,368.619995,400.890015,229673024,414.699997
2015-11-05,400.890015,447.23999,366.079987,382.700012,121763708,399.227501
2015-11-06,382.700012,396.350006,348.839996,369.809998,94921694,374.425003
2015-11-07,369.809998,391.75,368.980011,385.089996,39495095,378.90750125
2015-11-08,385.089996,389.779999,365.48999,371.559998,35907981,377.97999575
2015-11-09,371.559998,385.109985,360.170013,380.220001,47074440,374.26499925
2015-11-10,380.220001,381.380005,323.209991,336.690002,74896052,355.37499975
2015-11-11,336.690002,341.76001,292.380005,304.709991,83078426,318.885002
2015-11-12,304.709991,346.130005,306.070007,333.850006,54120828,322.69000225
2015-11-13,333.850006,341.790009,323.910004,333.769989,32480298,333.3300020000001
2015-11-14,333.769989,369.799988,326.350006,331.769989,23836097,340.4224930000001
2015-11-15,331.769989,334.7799990000001,314.160004,317.450012,28640663,324.540001
2015-11-16,317.450012,332.01001,314.059998,330.209991,28260517,323.43250275
2015-11-17,330.209991,342.910004,328.149994,333.910004,32944787,333.79499825
2015-11-18,333.910004,337.390015,329.420013,335.920013,26194853,334.16001125
2015-11-19,335.920013,335.640015,323.359985,324.980011,28543062,329.975006
2015-11-20,324.980011,327.059998,309.480011,321.119995,35090324,320.66000375
2015-11-21,321.119995,328.420013,318.369995,324.700012,14652996,323.15250375
2015-11-22,324.700012,326.940002,319.350006,322.7799990000001,11915632,323.44250475
2015-11-23,322.7799990000001,325.0,319.890015,322.119995,13839023,322.44750225
2015-11-24,322.119995,323.26001,315.540009,318.350006,16282941,319.817505
2015-11-25,318.350006,330.040009,315.690002,327.519989,25200934,322.9000015000001
2015-11-26,327.519989,368.920013,327.399994,353.73999,73395832,344.3949965
2015-11-27,353.73999,363.899994,345.149994,359.519989,36955394,355.57749174999987
2015-11-28,359.519989,360.079987,350.48999,355.829987,19988111,356.47998825
2015-11-29,355.829987,372.839996,354.549988,370.839996,24546100,363.51499175
2015-11-30,370.839996,382.559998,367.869995,377.970001,48913368,374.8099975
2015-12-01,377.970001,379.019989,353.660004,361.799988,40821470,368.1124955
2015-12-02,361.799988,363.429993,347.160004,359.980011,32881089,358.09249900000003
2015-12-03,359.980011,371.369995,355.470001,360.309998,31673283,361.78250125
2015-12-04,360.309998,363.950012,354.309998,361.670013,21820610,360.06000525
2015-12-05,361.670013,390.279999,361.5,386.690002,43438102,375.0350035
2015-12-06,386.690002,402.190002,382.619995,393.380005,52068577,391.220001
2015-12-07,393.380005,398.73999,381.690002,394.279999,38102878,392.022499
2015-12-08,394.279999,411.070007,388.029999,410.670013,29543120,401.0125045
2015-12-09,410.670013,424.579987,403.26001,416.0,61289838,413.6275025
2015-12-10,416.0,420.359985,409.529999,415.48999,29794270,415.3449935
2015-12-11,415.48999,453.369995,413.720001,449.829987,76433917,433.10249325
2015-12-12,449.829987,467.709991,403.690002,432.290009,91838640,438.37999725
2015-12-13,432.290009,440.970001,420.76001,434.690002,27898250,432.1775055
2015-12-14,434.690002,449.450012,428.839996,442.0,97068568,438.74500250000006
2015-12-15,442.0,464.2300110000001,440.720001,462.6499940000001,48912227,452.4000015
2015-12-16,462.6499940000001,465.160004,437.369995,453.9800110000001,84336145,454.7900010000001
2015-12-17,453.9800110000001,458.440002,447.290009,455.529999,29344348,453.81000525
2015-12-18,455.529999,466.119995,453.459991,463.179993,38425211,459.5724945
2015-12-19,463.179993,465.98999,452.329987,461.200012,28327900,460.6749955
2015-12-20,461.200012,462.76001,431.100006,441.779999,54316484,449.21000675
2015-12-21,441.779999,445.540009,423.98999,437.589996,53270215,437.2249985
2015-12-22,437.589996,443.220001,433.25,437.029999,28845536,437.772499
2015-12-23,437.029999,444.779999,434.279999,442.429993,27877349,439.6299975
2015-12-24,442.429993,460.619995,441.76001,452.9800110000001,36096662,449.44750225
2015-12-25,452.9800110000001,457.440002,449.519989,454.049988,19251958,453.4974975
2015-12-26,454.049988,456.4800110000001,400.450012,415.369995,88564770,431.5875015
2015-12-27,415.369995,425.51001,406.089996,422.39001500000006,28259303,417.340004
2015-12-28,422.39001500000006,429.850006,417.140015,421.76001,28978639,422.7850115
2015-12-29,421.76001,433.55999800000006,419.299988,431.920013,30163445,426.63500225
2015-12-30,431.920013,435.040009,420.769989,427.1499940000001,29289416,428.72000125
2015-12-31,427.1499940000001,433.119995,417.140015,429.950012,27758278,426.840004
2016-01-01,429.950012,437.950012,425.859985,433.98999,20334286,431.93749975
2016-01-02,433.98999,437.429993,430.7300110000001,433.720001,14566820,433.96749875
2016-01-03,433.720001,434.14001500000006,423.089996,430.700012,23490162,430.412506
2016-01-04,430.700012,435.26001,428.600006,433.320007,22943968,431.97000875
2016-01-05,433.320007,435.25,428.869995,431.200012,19499588,432.1600035
2016-01-06,431.200012,432.109985,425.0,430.820007,18702334,429.782501
2016-01-07,430.820007,457.540009,428.519989,457.049988,58253615,443.48249825
2016-01-08,457.049988,462.920013,446.51001,452.869995,41594025,454.8375015
2016-01-09,452.869995,454.549988,444.8999940000001,448.30999800000006,17967113,450.15749375000007
2016-01-10,448.30999800000006,448.880005,438.619995,446.190002,19778456,445.5
2016-01-11,446.190002,451.079987,441.769989,447.720001,25358480,446.6899947499999
2016-01-12,447.720001,448.410004,443.14001500000006,445.040009,19913400,446.07750725
2016-01-13,445.040009,443.720001,420.39001500000006,432.179993,39525195,435.3325045
2016-01-14,432.179993,433.73999,427.01001,429.130005,19948730,430.5149995
2016-01-15,429.130005,430.1499940000001,364.709991,372.26001,107060613,399.0625
2016-01-16,372.26001,386.720001,350.390015,385.040009,68297105,373.60250875
2016-01-17,385.040009,390.720001,377.709991,382.470001,25464382,383.9850005
2016-01-18,382.470001,387.290009,373.209991,384.399994,26546465,381.84249875
2016-01-19,384.399994,386.690002,375.890015,379.459991,25417876,381.6100005
2016-01-20,379.459991,425.720001,374.049988,414.579987,76873917,398.45249175
2016-01-21,414.579987,423.420013,403.859985,410.23999,37264942,413.02499375
2016-01-22,410.23999,411.48999,374.899994,382.649994,56548790,394.819992
2016-01-23,382.649994,395.429993,380.269989,388.609985,23908533,386.73999025
2016-01-24,388.609985,405.399994,385.529999,402.130005,25770175,395.41749575
2016-01-25,402.130005,403.779999,386.850006,392.76001,26793044,396.380005
2016-01-26,392.76001,397.73999,387.899994,389.779999,22384754,392.04499825
2016-01-27,389.779999,397.369995,389.350006,395.019989,17297117,392.87999725
2016-01-28,395.019989,395.420013,376.709991,379.690002,29717813,386.70999875
2016-01-29,379.690002,385.75,363.48999,380.290009,51927041,377.30500025
2016-01-30,380.290009,381.75,375.040009,377.76001,13720656,378.710007
2016-01-31,377.76001,380.540009,366.880005,369.839996,14718855,373.755005
2016-02-01,369.839996,379.779999,365.269989,372.179993,27728088,371.76749425
2016-02-02,372.179993,376.630005,371.399994,373.920013,19123252,373.53250125
2016-02-03,373.920013,375.890015,366.200012,368.019989,22266682,371.00750725
2016-02-04,368.019989,391.829987,368.049988,390.649994,38961905,379.6374895
2016-02-05,390.649994,391.149994,384.480011,386.459991,23688228,388.1849975
2016-02-06,386.459991,386.350006,372.869995,376.679993,29801286,380.58999625
2016-02-07,376.679993,382.609985,375.279999,377.940002,15395728,378.12749475
2016-02-08,377.940002,380.920013,372.100006,372.630005,23424062,375.8975065
2016-02-09,372.630005,377.589996,371.420013,375.320007,20801701,374.24000525
2016-02-10,375.320007,385.380005,374.089996,381.880005,37137791,379.16750325
2016-02-11,381.880005,383.230011,372.75,379.450012,23858467,379.327507
2016-02-12,379.450012,386.399994,379.320007,384.040009,20685663,382.3025055
2016-02-13,384.040009,392.570007,383.309998,390.100006,18757146,387.505005
2016-02-14,390.100006,405.929993,390.059998,405.5,29442484,397.89749925
2016-02-15,405.5,410.850006,396.559998,401.070007,34862753,403.49500275
2016-02-16,401.070007,409.75,398.0,406.420013,27726590,403.810005
2016-02-17,406.420013,421.450012,405.049988,417.140015,37559686,412.515007
2016-02-18,417.140015,425.51001,414.779999,421.3999940000001,32541108,419.7075045
2016-02-19,421.3999940000001,424.26001,416.359985,419.9800110000001,21991480,420.50000000000006
2016-02-20,419.9800110000001,442.660004,419.48999,440.05999800000006,48500793,430.54750075
2016-02-21,440.05999800000006,447.609985,425.470001,437.869995,44120520,437.75249475
2016-02-22,437.869995,440.179993,431.299988,437.790009,24563748,436.78499625
2016-02-23,437.790009,440.76001,414.359985,419.8999940000001,39915706,428.2024995
2016-02-24,419.8999940000001,425.170013,410.359985,422.720001,28041199,419.53749825
2016-02-25,422.720001,427.179993,417.51001,423.4800110000001,22692099,422.72250375
2016-02-26,423.4800110000001,427.579987,419.109985,427.320007,22642013,424.3724975
2016-02-27,427.320007,434.14001500000006,427.299988,431.299988,18543436,430.0149995
2016-02-28,431.299988,435.619995,421.220001,432.470001,21876091,430.15249625
2016-02-29,432.470001,441.320007,429.829987,436.209991,30077319,434.9574965
2016-03-01,436.209991,439.019989,428.48999,434.040009,29312670,434.43999475
2016-03-02,434.040009,435.910004,423.850006,425.359985,24894311,429.790001
2016-03-03,425.359985,425.829987,414.940002,419.55999800000006,33188751,421.422493
2016-03-04,419.55999800000006,423.39001500000006,407.200012,409.480011,31416610,414.907509
2016-03-05,409.480011,410.059998,386.929993,399.0,51725937,401.3675005
2016-03-06,399.0,412.019989,393.089996,405.959991,25324456,402.517494
2016-03-07,405.959991,416.579987,401.980011,414.869995,25349627,409.847496
2016-03-08,414.869995,416.720001,408.420013,411.899994,22204517,412.97750075
2016-03-09,411.899994,414.880005,408.940002,412.76001,21035428,412.12000275
2016-03-10,412.76001,417.480011,410.269989,415.829987,23114636,414.08499925
2016-03-11,415.829987,422.3999940000001,415.109985,419.109985,25469781,418.11248775
2016-03-12,419.109985,420.670013,407.029999,410.359985,24660321,414.2924955
2016-03-13,410.359985,415.929993,409.570007,412.410004,14457108,412.06749725
2016-03-14,412.410004,416.079987,411.190002,414.309998,20471909,413.49749775
2016-03-15,414.309998,417.369995,412.309998,415.130005,20227610,414.779999
2016-03-16,415.130005,416.950012,413.320007,415.910004,18509954,415.327507
2016-03-17,415.910004,419.55999800000006,415.329987,418.160004,18409340,417.23999825
2016-03-18,418.160004,418.579987,402.480011,408.160004,27178165,411.8450015
2016-03-19,408.160004,410.48999,402.130005,408.690002,15084656,407.36750025
2016-03-20,408.690002,413.450012,407.23999,411.529999,12577521,410.2275007500001
2016-03-21,411.529999,413.089996,407.25,411.109985,17735457,410.744995
2016-03-22,411.109985,417.940002,410.779999,416.209991,20425092,414.00999425
2016-03-23,416.209991,419.579987,414.179993,416.980011,16946522,416.7374955
2016-03-24,416.980011,417.679993,412.880005,414.73999,16210672,415.56999975
2016-03-25,414.73999,417.299988,412.410004,415.709991,14431200,415.03999325
2016-03-26,415.709991,417.709991,413.929993,416.51001,11696306,415.96499625
2016-03-27,424.570007,425.359985,419.700012,422.209991,18410749,422.95999875
2016-03-28,422.209991,424.529999,406.359985,415.0,28765857,417.02499375
2016-03-29,415.0,416.220001,408.399994,412.440002,17890792,413.01499925
2016-03-30,412.440002,417.160004,411.450012,415.660004,17407273,414.1775055
2016-03-31,415.660004,416.859985,412.790009,415.640015,15852511,415.23750325
